min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh,min_rvi,max_rvi,range_rvi,NDVI_mean,NDVI_max,NDVI_min,NDVI_std
0.011930231004953384,0.4107057750225067,0.39877554401755333,0.14124030557771525,0.35035544654159306,0.38985429721536513,0.0026728182565420866,0.07601426541805267,0.07334144716151059,0.02274686484856324,0.043279950889933944,0.38985429721536513,1.3325370876166949,41.740932290392834,40.40839520277614,8.627732973776643,0.15814936545652156,0.38985429721536513,0.09248580419272777,1.2961546053057242,1.2036688011129966,0.3882903597829738,0.6207535589661356,0.1085173544778927,0.1518647108515645
0.007153227925300598,0.3390219807624817,0.3318687528371811,0.09133000286029917,-0.0672415934764979,0.33396271194589644,0.0021089755464345217,0.055057231336832047,0.052948255790397525,0.02284059881432248,0.02576915842500039,0.33396271194589644,0.5014558202971023,19.25847625425578,18.757020433958676,5.119462557031103,-0.17643176445577557,0.33396271194589644,0.19251332167039364,1.5395985480911152,1.3470852264207216,0.390694156552696,0.5353016655529204,0.1581477575379043,0.1372175075722952
0.010744435712695122,0.7223880290985107,0.7116435933858156,0.1755681733068611,0.22906535883194515,0.33396271194589644,0.0032889205031096935,0.05425455421209335,0.05096563370898366,0.021845660638064146,-0.10342863571554001,0.33396271194589644,1.6308315649847813,35.14431239081093,33.51348082582615,8.902166018707799,0.029464518721033815,0.33396271194589644,0.10912583150739265,1.1970849747717036,1.087959143264311,0.3484738742606943,0.5206307242369642,-0.0213381555153707,0.1683020209915945
0.004540665540844202,0.43180611729621887,0.42726545175537467,0.11755839391197595,0.21939450172476627,0.38985429721536513,0.002995444927364588,0.07569241523742676,0.07269697031006217,0.02685894943877227,0.2463998842062585,0.38985429721536513,1.5158567928802182,22.864404358879188,21.34854756599897,5.037074339019674,-0.10363806149016551,0.38985429721536513,0.1640642806569937,1.2341279935910818,1.0700637129340882,0.415353824851827,0.7903701092533183,0.068216644323114,0.2096528983348561
0.01102436613291502,0.3567734956741333,0.3457491295412183,0.11588027374818921,0.036304856428886374,0.33396271194589644,0.0015895831165835261,0.09001298248767853,0.088423399371095,0.02301984652045316,-0.1395122690773715,0.33396271194589644,1.372445945036481,21.893629569630043,20.52118362459356,8.472466201203364,0.00743203679477353,0.33396271194589644,0.17086255528595148,1.2823693414570225,1.111506786171071,0.3491702464554032,0.5410216824097939,0.0509493670886076,0.1579581482279982
0.012692120857536793,0.4888943135738373,0.4762021927163005,0.15837139951893026,0.09560417088442243,0.38985429721536513,0.002153641078621149,0.06577365100383759,0.06362000992521644,0.034395999947769776,0.617223689839992,0.38985429721536513,1.3170522116846808,91.08337402662474,89.76632181494006,11.608936813803844,0.06409385414882986,0.38985429721536513,0.04320238376868638,1.3015407112977426,1.2583383275290563,0.3726843569093595,0.4914436821325432,0.1829736678704836,0.0887283384440104
0.02130899392068386,0.5509935617446899,0.5296845678240061,0.1214454263182623,0.28135364805076013,0.33396271194589644,0.0027333965990692377,0.0854308232665062,0.08269742666743696,0.0274824861802959,0.03591354396399875,0.31055082177366533,1.06273353812623,35.11298728826442,34.05025375013819,7.3556198556237415,0.5320288383469775,0.33396271194589644,0.10921914148216981,1.3918982529722863,1.2826791114901166,0.3832831071982915,0.5488312032117756,0.1473992727222804,0.1527824896578332
0.01511713583022356,0.34887221455574036,0.3337550787255168,0.09840862778946757,0.3403327466874224,0.38985429721536513,0.001986152259632945,0.03723366931080818,0.03524751705117524,0.01959404188932644,0.1886774521707795,0.37364606555766666,1.3845101021978936,31.114545702369306,29.730035600171412,6.383104548658735,0.46530810315492627,0.38985429721536513,0.12259959888890337,1.278230881647097,1.1556312827581938,0.3285071293593318,0.4609453525551428,-0.0145268943855516,0.1293768869017331
0.01643405295908451,0.6841585040092468,0.6677244510501623,0.12979984146853288,0.046106451366379544,0.3499767707289835,0.009242107160389423,0.04011309891939163,0.03087099175900221,0.02250755373388529,0.5077976693664302,0.3499767707289835,1.1345850989080837,56.70900178407924,55.57441668517116,7.437798424202307,-0.015204156273067631,0.3499767707289835,0.06871011087979313,1.366181244863262,1.2974711339834688,0.3566445746136791,0.8278225489276537,0.0167710555899695,0.213845718141536
0.011119659058749676,0.3883645236492157,0.377244864590466,0.10872435631851356,0.267103458582262,0.38985429721536513,0.005421042442321777,0.09418047219514847,0.08875942975282669,0.029349319067680173,0.3479242459080705,0.38985429721536513,0.8145757425980763,15.147963653596582,14.333387910998505,4.159686196602647,0.10901822029355736,0.38985429721536513,0.2399166969799843,1.4769407611971426,1.2370240642171582,0.359380193907487,0.6202438834097478,0.0941808344064984,0.154056120937184
0.030676420778036118,0.22123011946678162,0.1905536986887455,0.12472271753682031,0.04626119604140101,0.3574378338999682,0.004268474876880646,0.058012597262859344,0.0537441223859787,0.025657947408035398,0.16165256650301094,0.38985429721536513,0.6571966804853487,31.872152893572444,31.214956213087095,7.5866978149819495,0.4554992125614876,0.38985429721536513,0.11981838706269707,1.520010506502154,1.400192119439457,0.3707544895963733,0.5098850568676713,-0.0215027784489006,0.1301408510632953
0.01895662024617195,0.26583585143089294,0.246879231184721,0.1095838990683357,0.17801975244042845,0.37364606555766666,0.0031081996858119965,0.10122882574796677,0.09812062606215477,0.02852676710527804,0.29222306779654417,0.38985429721536513,0.9454126582438727,25.707007342618347,24.761594684374476,6.246341001178964,0.338558499132816,0.38985429721536513,0.14694266544347995,1.4333527753409272,1.2864101098974472,0.3210826491475103,0.4904199187652129,-0.040173296573454,0.1569824981459871
0.019654499366879463,0.3807453513145447,0.3610908519476652,0.1040085314639977,0.1224932401905044,0.33396271194589644,0.002822072012349963,0.091224305331707,0.08840223331935704,0.029958533472381532,-0.16450879301933577,0.33396271194589644,0.5879875156232675,11.975491746047428,11.387504230424161,4.5057266428075184,0.1759793227885363,0.33396271194589644,0.2961562692791275,1.5327573881707666,1.236601118891639,0.3460242305962419,0.5236672272575311,-0.0441880543128483,0.1773025406150634
0.013551412150263786,0.34692201018333435,0.33337059803307056,0.13888160941294497,0.38740498882876856,0.37364606555766666,0.0031690930482000113,0.09369964897632599,0.09053055592812598,0.02964198132718189,0.23296263621529384,0.38985429721536513,1.4092913550336288,51.32302865523726,49.91373730020363,7.941459759348662,0.4017622627225192,0.38985429721536513,0.07571410931874076,1.2697739170358588,1.194059807717118,0.3638541022903051,0.5461438037338253,-0.0174291938997821,0.1400682211595951
0.022378500550985336,0.2694597542285919,0.24708125367760658,0.08195889834314585,0.09732552833442605,0.33396271194589644,0.00313608068972826,0.07649603486061096,0.0733599541708827,0.023513616927500283,0.050670387637344834,0.33396271194589644,1.3526189514488833,20.976081041006843,19.62346208955796,4.9717011220885805,-0.0942981621229623,0.33396271194589644,0.17782662888588496,1.2892001240024635,1.1113734951165786,0.3825500199932146,0.5319422473133851,0.1348136241933856,0.1398222769085904
0.016688480973243713,0.4485420882701874,0.43185360729694366,0.13549172667165596,0.22194715497123513,0.32890606957397545,0.006989345420151949,0.06308145076036453,0.056092105340212584,0.0241912719172736,0.12484073163826298,0.3499767707289835,0.8479080709337589,13.467938713599839,12.62003064266608,5.62778939566664,0.3462820921400243,0.3499767707289835,0.26674762811709113,1.4662696067050665,1.1995219785879754,0.3877042204167258,0.7211096248375176,0.0256926743031117,0.1989202813480963
0.015091951936483383,0.6011800169944763,0.5860880650579929,0.13624555271651065,0.4272987609270371,0.33396271194589644,0.005110964644700289,0.0724373459815979,0.06732638133689761,0.02827816779193069,0.1443102865684608,0.33396271194589644,1.1300944516730724,28.681759046114603,27.55166459444153,5.9223923363121385,0.17704411462912079,0.33396271194589644,0.13247332288092642,1.3677888872983766,1.23531556441745,0.3640289403924057,0.5335697450710111,0.0159372628383505,0.1390336343002263
0.01492965966463089,0.2885156571865082,0.2735859975218773,0.10234088118055037,0.21892236813240312,0.33396271194589644,0.003934958018362522,0.07622163742780685,0.07228667940944433,0.024062634811603596,-0.028121198919226213,0.33396271194589644,0.9771013941400749,46.299307396476564,45.322206002336486,7.632915203528552,-0.07033962217798362,0.33396271194589644,0.08366909401358551,1.4222842286335549,1.3386151346199693,0.3749121186612862,0.5339562184808851,0.1529012184613165,0.1181283351893851
0.016352437436580658,0.5556106567382812,0.5392582193017006,0.11703752194132123,0.17190385854219786,0.33396271194589644,0.004595884587615728,0.06440099328756332,0.059805108699947596,0.02734486336287643,0.28854762061405204,0.33396271194589644,1.3083209220765328,59.18620045824527,57.877879536168734,7.770801303321038,0.084036886851443,0.33396271194589644,0.06590598129705928,1.3045864176655817,1.2386804363685224,0.3268578156807739,0.5297157517330227,-0.0237041847627552,0.1772968627709547
0.027357572689652443,0.30318713188171387,0.2758295591920614,0.10127451258401075,0.3453747340968778,0.32890606957397545,0.0058701615780591965,0.03580175340175629,0.02993159182369709,0.018982349957029025,0.0938662915019268,0.3499767707289835,1.6020763366838715,30.04814833753642,28.44607200085255,6.831881688307714,0.3822837412001058,0.3499767707289835,0.12674046367247846,1.2062061663986852,1.0794657027262067,0.3451104382622411,0.7350316995747876,0.0268130924028193,0.1719762441469164
0.02603026293218136,0.5578616857528687,0.5318314228206873,0.1602757850040992,-0.1719874193958267,0.3499767707289835,0.0029719958547502756,0.07202749699354172,0.06905550113879144,0.02545788000958661,0.42216793828352533,0.3499767707289835,1.740321872800908,21.69262084412986,19.95229897132895,7.487245615021206,0.20612468477383025,0.3499767707289835,0.17234116277746334,1.163248268657362,0.9909071058798986,0.3558314642992087,0.7818124330022982,0.0132272275322392,0.1983945968276496
0.02868480235338211,0.2763191759586334,0.2476343736052513,0.10202860326639243,0.11429260508526194,0.33396271194589644,0.0027876554522663355,0.0794789120554924,0.07669125660322607,0.027971988726806427,0.05115590292987232,0.33396271194589644,0.7008513868132662,20.315911151637604,19.615059764824338,6.326491243443608,0.333374920631629,0.33396271194589644,0.18319865957786566,1.5096400438594733,1.3264413842816076,0.3990355996185924,0.5447760255318099,0.1149802849251217,0.1407727658125589
0.008978080004453659,0.5556392669677734,0.5466611869633198,0.12003863313131863,-0.02659635462554697,0.38985429721536513,0.0032167157623916864,0.07184700667858124,0.06863029091618955,0.03169679547297872,0.4117602160166355,0.38985429721536513,0.7730349649131971,28.238466053470948,27.46543108855775,6.375250185030249,0.5434269660093654,0.38985429721536513,0.13444624142498038,1.4896478359241405,1.3552015944991602,0.3782022024434051,0.5517260589048559,0.1306907162545978,0.1267085509209568
0.012471478432416916,0.35666409134864807,0.34419261291623116,0.13291914122445242,-0.1975331968985802,0.33396271194589644,0.005372593645006418,0.08235298842191696,0.07698039477691054,0.032156148592808416,0.09304772125633906,0.33396271194589644,1.2176815086918928,35.98904260549864,34.77136109680674,6.0795868019825265,-0.1804228609621115,0.33396271194589644,0.10666833158886468,1.3365280687473347,1.22985973715847,0.383240047312596,0.5466376482966968,0.1200642825750091,0.1536257407527628
0.027897875756025314,0.31925469636917114,0.29135682061314583,0.1518292173743248,0.48513410597051043,0.3499767707289835,0.00844191201031208,0.08488338440656662,0.07644147239625454,0.03190962069978317,-0.24708257712087922,0.3499767707289835,0.584284764877153,35.63710034184153,35.05281557696438,9.527597763716784,0.529441584553231,0.32890606957397545,0.10767863222773005,1.5332832934769014,1.4256046612491713,0.3664401295743974,0.7603425917901191,0.0701730420921377,0.1866116664213757
0.008780468255281448,0.6385976076126099,0.6298171393573284,0.1535763017833233,-0.18879883675540496,0.3499767707289835,0.003371459897607565,0.07395883649587631,0.07058737659826875,0.03192605242754022,0.37145596643422285,0.3499767707289835,1.1115676884604093,29.287472378499288,28.17590469003888,6.134572109335591,-0.09531238541735114,0.3499767707289835,0.1298692674172072,1.37442307144155,1.2445538040243427,0.3550959362165851,0.7042500386404512,0.0975603419774016,0.1620594771823909
0.012479227967560291,0.38288870453834534,0.37040947657078505,0.09232148015871644,-0.014994787989366997,0.38985429721536513,0.002854171907529235,0.06839055567979813,0.06553638377226889,0.0237429310929858,-0.16255039253073197,0.38985429721536513,1.2085032460060816,43.29531352543016,42.08681027942408,6.183678646415089,0.04277738316759448,0.38985429721536513,0.08927785880272078,1.339790330495276,1.2505124716925553,0.3905647894383854,0.5683144308615935,0.1629138361318171,0.1188504697878866
0.027376271784305573,0.3052344024181366,0.277858130633831,0.10802736771958214,0.386848096250719,0.33396271194589644,0.0074597131460905075,0.09297916293144226,0.08551944978535175,0.025281716736831834,-0.18432738066928187,0.33396271194589644,1.5657706215569216,17.943112948291844,16.377342326734922,5.810209542021684,-0.10651928147067834,0.33396271194589644,0.2055094815666546,1.21785986750251,1.0123503859358554,0.3443145944543821,0.5110098538370479,-0.0213381555153707,0.1620597676319132
0.01904665119946003,0.4473709166049957,0.4283242654055357,0.1689284671364086,-0.14766177173487477,0.33396271194589644,0.0017847174312919378,0.062037575989961624,0.060252858558669686,0.02781153255740979,0.3768975321670285,0.33396271194589644,1.9932456811366506,19.975351161733045,17.982105480596395,7.193410300550831,0.33361095400794855,0.33396271194589644,0.18609870121946015,1.0905029892476656,0.9044042880282055,0.3469741765753389,0.5379710616392193,0.0509493670886076,0.1571832068585411
0.020276501774787903,2.5051333904266357,2.484856888651848,0.28309979223247084,-0.10899444767689145,0.33396271194589644,0.002513356041163206,0.10325499624013901,0.1007416401989758,0.032580394397622774,0.09380520637641812,0.33396271194589644,0.4990866286309751,24.261619114299076,23.7625324856681,6.643717922857428,-0.04966716292356541,0.33396271194589644,0.15517727011106044,1.539599860175,1.3844225900639395,0.3450685714435412,0.5233830449088763,-0.0441880543128482,0.1731549548005351
